Brand,Processor,RAM,GPU,Screen Size,Resolution,Battery Life,Weight,Operating System,Price,Storage Size,Storage Type
Asus,Intel i7,8,Nvidia RTX 2060,16.0,3840x2160,5.0,1.89,macOS,2222.79,512,SSD
Lenovo,Intel i7,32,Nvidia GTX 1650,15.6,1366x768,11.9,2.83,Linux,1843.13,256,SSD
Acer,Intel i9,8,AMD Radeon RX 6600,13.3,2560x1440,10.9,1.64,Windows,2171.46,512,SSD
Asus,AMD Ryzen 7,64,Nvidia RTX 2060,17.3,2560x1440,7.9,1.61,Windows,3496.0,1000,HDD
Lenovo,Intel i7,4,Nvidia RTX 2060,15.6,3840x2160,10.6,2.12,Linux,1738.11,1000,HDD
HP,AMD Ryzen 3,4,Nvidia RTX 3060,17.3,1366x768,9.3,1.75,Linux,674.5,2000,SSD
HP,AMD Ryzen 3,8,AMD Radeon RX 6800,15.6,1920x1080,10.5,2.08,FreeDOS,925.49,2000,SSD
Dell,Intel i5,64,AMD Radeon RX 6600,13.3,1366x768,8.0,1.53,macOS,2044.0,1000,SSD
Dell,AMD Ryzen 7,16,Nvidia RTX 2060,14.0,1366x768,10.4,3.48,FreeDOS,1252.37,2000,SSD
Lenovo,Intel i5,16,Nvidia RTX 3060,17.3,1366x768,6.8,2.08,Linux,814.88,1000,HDD
MSI,AMD Ryzen 3,32,AMD Radeon RX 6600,17.3,1920x1080,4.7,2.3,Linux,1856.35,2000,SSD
Acer,AMD Ryzen 7,64,Integrated,17.3,1366x768,8.9,1.21,Linux,1722.71,512,SSD
Microsoft,Intel i3,16,Integrated,15.6,1920x1080,9.9,1.36,Linux,906.59,256,SSD
Lenovo,Intel i7,64,Nvidia RTX 3080,15.6,1366x768,6.0,2.74,FreeDOS,2842.69,2000,SSD
Dell,AMD Ryzen 7,4,AMD Radeon RX 6600,17.3,2560x1440,7.4,3.29,macOS,1527.24,256,SSD
Samsung,AMD Ryzen 5,16,Nvidia RTX 2060,15.6,1920x1080,11.5,3.4,Windows,1445.39,1000,SSD
Apple,Intel i3,32,Nvidia RTX 3080,13.3,3840x2160,5.2,1.81,macOS,3343.2,256,SSD
MSI,Intel i9,8,Nvidia RTX 3060,13.3,1366x768,8.4,2.59,Linux,1910.44,1000,SSD
Samsung,AMD Ryzen 3,4,Nvidia GTX 1650,14.0,1366x768,9.6,3.14,Linux,639.25,1000,SSD
MSI,AMD Ryzen 3,8,Integrated,14.0,2560x1440,5.1,3.37,FreeDOS,631.92,1000,HDD
Samsung,Intel i5,32,Nvidia RTX 3060,15.6,1366x768,10.9,1.66,Windows,1429.22,256,SSD
Razer,AMD Ryzen 9,32,Nvidia RTX 3060,14.0,1366x768,5.8,2.38,Linux,3110.17,512,SSD
HP,AMD Ryzen 3,4,Nvidia RTX 3060,16.0,2560x1440,8.5,1.78,FreeDOS,819.28,1000,HDD
MSI,Intel i7,16,Nvidia GTX 1650,13.3,2560x1440,7.6,2.81,macOS,2037.77,1000,HDD
Apple,AMD Ryzen 7,8,Nvidia RTX 3060,14.0,1920x1080,9.7,1.85,macOS,1454.11,1000,HDD
Samsung,AMD Ryzen 3,8,Nvidia RTX 3080,14.0,1920x1080,4.9,2.96,Linux,660.33,1000,HDD
Samsung,AMD Ryzen 5,32,AMD Radeon RX 6600,13.3,1920x1080,8.6,3.29,Linux,1695.2,1000,SSD
Samsung,Intel i3,8,Integrated,16.0,3840x2160,6.0,2.36,Windows,1108.31,2000,SSD
MSI,Intel i7,4,Integrated,14.0,1366x768,8.4,1.85,Windows,645.53,1000,HDD
MSI,Intel i3,16,Nvidia RTX 2060,17.3,3840x2160,6.4,2.63,macOS,2332.97,512,SSD
Razer,Intel i3,4,Integrated,13.3,1920x1080,6.2,3.09,FreeDOS,568.4,1000,HDD
Dell,AMD Ryzen 7,32,Integrated,16.0,1920x1080,12.0,1.38,Linux,1355.96,256,SSD
Asus,AMD Ryzen 3,64,Nvidia GTX 1650,15.6,3840x2160,6.8,3.17,Windows,3014.8,1000,HDD
Microsoft,AMD Ryzen 3,4,Integrated,15.6,2560x1440,7.7,2.9,Windows,669.41,1000,HDD
Dell,AMD Ryzen 3,16,AMD Radeon RX 6600,15.6,3840x2160,9.1,2.01,Linux,1556.57,1000,HDD
Asus,Intel i7,4,Integrated,14.0,1920x1080,7.7,1.33,Linux,896.55,1000,SSD
MSI,AMD Ryzen 3,32,Nvidia RTX 2060,17.3,3840x2160,11.6,2.21,Linux,2484.05,1000,HDD
MSI,Intel i9,4,AMD Radeon RX 6600,17.3,1920x1080,8.3,1.35,Linux,2251.05,2000,SSD
Lenovo,Intel i3,4,AMD Radeon RX 6600,13.3,1366x768,7.6,2.53,macOS,655.19,1000,HDD
Samsung,AMD Ryzen 9,32,Nvidia RTX 3080,17.3,2560x1440,10.1,2.17,macOS,3745.07,512,SSD
Microsoft,AMD Ryzen 7,4,Nvidia RTX 2060,16.0,2560x1440,10.3,1.25,Windows,1417.63,1000,HDD
MSI,Intel i9,64,Nvidia RTX 2060,13.3,3840x2160,8.3,2.72,Windows,6953.6,1000,HDD
Razer,Intel i7,32,Nvidia GTX 1650,17.3,1366x768,5.2,3.19,FreeDOS,2683.19,1000,SSD
HP,AMD Ryzen 9,64,AMD Radeon RX 6800,15.6,1366x768,10.6,2.97,FreeDOS,3571.51,1000,SSD
HP,AMD Ryzen 5,8,Integrated,16.0,2560x1440,4.8,1.77,FreeDOS,1033.61,256,SSD
Apple,AMD Ryzen 5,32,Nvidia RTX 3060,16.0,2560x1440,4.1,2.45,FreeDOS,3159.75,512,SSD
Apple,AMD Ryzen 7,32,Nvidia RTX 3060,15.6,2560x1440,6.8,2.28,Windows,4075.32,1000,SSD
Razer,Intel i7,8,Nvidia RTX 2060,16.0,2560x1440,10.3,3.45,FreeDOS,2517.69,1000,SSD
Asus,Intel i7,16,Nvidia GTX 1650,17.3,1920x1080,10.5,3.5,macOS,1681.91,256,SSD
Lenovo,Intel i7,16,AMD Radeon RX 6600,14.0,1366x768,4.1,3.4,FreeDOS,1106.53,1000,HDD
HP,Intel i7,32,AMD Radeon RX 6600,14.0,2560x1440,10.5,1.78,Linux,2418.62,2000,SSD
Asus,AMD Ryzen 3,16,Nvidia RTX 3060,16.0,3840x2160,5.2,1.45,Linux,1432.06,1000,HDD
Apple,AMD Ryzen 5,4,Nvidia RTX 3080,14.0,1920x1080,11.0,1.84,macOS,1317.75,1000,SSD
HP,Intel i9,32,Integrated,15.6,1366x768,7.7,2.01,FreeDOS,1716.22,256,SSD
Apple,AMD Ryzen 5,4,Nvidia RTX 3060,14.0,1366x768,6.3,2.36,Linux,1075.12,1000,HDD
Razer,AMD Ryzen 7,16,Nvidia RTX 2060,13.3,1366x768,5.9,2.03,Linux,1856.09,256,SSD
Microsoft,Intel i7,32,Nvidia RTX 2060,15.6,2560x1440,11.8,2.41,Windows,2679.15,256,SSD
Lenovo,AMD Ryzen 3,32,Nvidia RTX 3060,13.3,1920x1080,5.4,2.61,FreeDOS,1237.69,2000,SSD
Lenovo,AMD Ryzen 5,64,AMD Radeon RX 6800,17.3,2560x1440,6.9,1.52,Windows,3230.15,512,SSD
Acer,Intel i9,4,Nvidia RTX 3080,13.3,1366x768,7.5,1.85,FreeDOS,1413.05,2000,SSD
MSI,Intel i7,8,AMD Radeon RX 6800,17.3,1920x1080,4.5,1.96,Linux,1853.53,512,SSD
MSI,AMD Ryzen 5,32,Nvidia RTX 2060,17.3,3840x2160,7.3,2.55,Windows,3878.61,512,SSD
Samsung,AMD Ryzen 9,4,AMD Radeon RX 6800,14.0,3840x2160,8.4,2.78,macOS,2172.64,1000,HDD
Dell,AMD Ryzen 9,32,Integrated,15.6,1366x768,8.1,2.61,macOS,1525.97,2000,SSD
Apple,Intel i5,8,AMD Radeon RX 6800,16.0,3840x2160,10.3,3.48,macOS,2765.34,512,SSD
Lenovo,AMD Ryzen 5,16,Nvidia GTX 1650,17.3,3840x2160,6.2,2.15,Linux,1780.25,1000,HDD
Lenovo,Intel i9,64,Nvidia RTX 3080,13.3,1920x1080,9.6,1.85,Linux,3363.72,1000,HDD
Dell,AMD Ryzen 3,4,Nvidia GTX 1650,15.6,2560x1440,10.2,1.48,macOS,1187.8,1000,SSD
Samsung,Intel i9,8,AMD Radeon RX 6600,16.0,1920x1080,4.7,1.25,Windows,1857.5,2000,SSD
Asus,Intel i9,16,AMD Radeon RX 6800,17.3,2560x1440,9.2,2.39,FreeDOS,2190.85,1000,HDD
Razer,Intel i5,16,Nvidia GTX 1650,15.6,1920x1080,6.7,3.28,FreeDOS,1797.61,2000,SSD
HP,Intel i3,64,AMD Radeon RX 6600,13.3,1920x1080,11.2,3.06,FreeDOS,1771.13,1000,HDD
Asus,AMD Ryzen 5,8,AMD Radeon RX 6800,13.3,1920x1080,7.8,3.34,macOS,936.72,2000,SSD
Microsoft,AMD Ryzen 7,16,Nvidia RTX 3080,15.6,1366x768,6.0,1.52,Linux,1032.63,1000,HDD
Acer,AMD Ryzen 7,16,Nvidia GTX 1650,17.3,1366x768,8.5,2.59,Linux,1453.26,512,SSD
MSI,AMD Ryzen 3,8,AMD Radeon RX 6600,17.3,1366x768,9.7,1.82,Windows,980.14,512,SSD
Lenovo,Intel i9,4,Nvidia GTX 1650,14.0,1366x768,4.7,3.38,FreeDOS,1069.73,1000,HDD
Lenovo,Intel i9,8,AMD Radeon RX 6600,15.6,2560x1440,5.7,2.4,Linux,2229.56,512,SSD
Apple,AMD Ryzen 5,32,Nvidia GTX 1650,16.0,1366x768,5.4,2.31,FreeDOS,2206.23,2000,SSD
Apple,Intel i9,64,Nvidia GTX 1650,15.6,1920x1080,4.8,2.94,macOS,6351.66,2000,SSD
Lenovo,Intel i5,8,AMD Radeon RX 6800,16.0,3840x2160,10.1,1.38,Linux,1436.04,1000,HDD
MSI,Intel i5,32,AMD Radeon RX 6600,15.6,1920x1080,6.5,1.96,Windows,2410.99,1000,SSD
MSI,Intel i9,4,Nvidia RTX 2060,13.3,2560x1440,5.2,2.66,Windows,2320.69,256,SSD
HP,AMD Ryzen 3,16,Integrated,14.0,1366x768,6.5,2.19,Linux,540.99,2000,SSD
Asus,Intel i9,32,Nvidia RTX 3060,14.0,3840x2160,9.9,1.58,Windows,4319.9,256,SSD
HP,Intel i9,4,Nvidia RTX 3080,14.0,1366x768,8.3,2.91,macOS,1210.34,256,SSD
Apple,Intel i3,4,AMD Radeon RX 6800,16.0,1366x768,4.4,2.8,macOS,973.57,1000,SSD
MSI,AMD Ryzen 5,64,AMD Radeon RX 6600,13.3,1920x1080,9.6,1.82,Windows,2479.35,1000,HDD
Apple,AMD Ryzen 5,4,Nvidia RTX 3060,17.3,1920x1080,8.7,2.58,macOS,1370.45,1000,HDD
Dell,Intel i3,64,Integrated,14.0,2560x1440,6.2,3.02,macOS,1567.35,256,SSD
Dell,AMD Ryzen 7,4,Nvidia RTX 2060,17.3,1920x1080,4.2,2.4,Windows,1277.38,512,SSD
Acer,AMD Ryzen 9,32,Nvidia RTX 3080,17.3,2560x1440,5.9,2.55,Windows,3162.31,1000,HDD
MSI,AMD Ryzen 9,16,Nvidia RTX 3080,14.0,1920x1080,7.9,2.42,FreeDOS,2537.25,2000,SSD
Dell,Intel i9,32,Nvidia GTX 1650,14.0,2560x1440,9.9,2.56,macOS,2700.88,1000,HDD
Samsung,Intel i3,8,Nvidia RTX 3080,16.0,1366x768,7.8,1.39,macOS,752.24,512,SSD
Samsung,Intel i3,64,Nvidia GTX 1650,17.3,1366x768,4.8,3.19,Windows,1690.58,256,SSD
Samsung,Intel i7,4,Nvidia RTX 2060,16.0,3840x2160,11.2,2.05,macOS,1908.64,256,SSD
Microsoft,AMD Ryzen 5,8,Nvidia RTX 2060,13.3,1920x1080,4.8,1.92,Linux,926.91,1000,SSD
Apple,AMD Ryzen 5,4,Nvidia RTX 2060,13.3,1366x768,11.4,2.25,Linux,1118.3,512,SSD
Acer,AMD Ryzen 5,64,Integrated,14.0,3840x2160,7.6,2.64,Linux,2718.55,256,SSD
MSI,AMD Ryzen 7,32,AMD Radeon RX 6600,15.6,3840x2160,10.5,3.04,macOS,4573.14,1000,SSD
HP,Intel i3,64,Nvidia RTX 2060,15.6,1366x768,8.7,1.71,Windows,1677.71,1000,HDD
Microsoft,AMD Ryzen 9,8,Integrated,17.3,1920x1080,9.1,3.06,FreeDOS,1141.72,256,SSD
Microsoft,Intel i3,64,Nvidia RTX 3060,15.6,2560x1440,9.0,2.15,FreeDOS,2302.54,1000,HDD
Microsoft,Intel i5,64,Nvidia RTX 3060,14.0,1920x1080,6.2,1.62,Windows,2443.8,256,SSD
Samsung,Intel i7,32,Integrated,16.0,2560x1440,11.7,1.63,FreeDOS,1926.99,512,SSD
HP,AMD Ryzen 9,16,Nvidia GTX 1650,13.3,1920x1080,11.7,2.81,Windows,1889.86,1000,SSD
Razer,AMD Ryzen 9,64,Nvidia RTX 3060,16.0,1920x1080,6.5,3.13,macOS,5898.96,512,SSD
Lenovo,Intel i3,32,Nvidia RTX 2060,13.3,2560x1440,6.8,3.44,macOS,1686.05,1000,SSD
Acer,AMD Ryzen 7,32,AMD Radeon RX 6800,16.0,3840x2160,6.3,1.47,FreeDOS,3575.06,1000,SSD
Apple,AMD Ryzen 7,4,Nvidia RTX 3080,17.3,2560x1440,6.3,3.34,FreeDOS,2355.86,2000,SSD
Dell,Intel i5,64,AMD Radeon RX 6800,17.3,3840x2160,7.4,1.34,Linux,4201.66,2000,SSD
MSI,Intel i9,8,Nvidia RTX 2060,14.0,3840x2160,4.6,1.66,macOS,3703.95,256,SSD
Asus,AMD Ryzen 5,4,Nvidia RTX 2060,15.6,1366x768,11.3,3.1,macOS,840.28,512,SSD
Asus,Intel i9,8,Nvidia GTX 1650,14.0,1366x768,5.2,2.12,FreeDOS,1379.19,1000,SSD
Samsung,AMD Ryzen 5,8,Nvidia GTX 1650,16.0,2560x1440,10.2,2.61,Windows,1446.06,512,SSD
HP,AMD Ryzen 7,32,Nvidia RTX 3060,17.3,1366x768,6.6,1.64,FreeDOS,1828.0,256,SSD
Lenovo,AMD Ryzen 9,16,Integrated,16.0,1366x768,7.7,2.5,Linux,1176.74,1000,SSD
Asus,AMD Ryzen 3,16,AMD Radeon RX 6600,15.6,1366x768,9.5,1.36,Linux,693.21,1000,HDD
MSI,AMD Ryzen 3,4,Nvidia RTX 3060,13.3,1366x768,10.5,1.9,Windows,925.92,1000,SSD
Samsung,Intel i5,64,AMD Radeon RX 6800,14.0,1920x1080,7.5,2.6,macOS,2298.82,1000,SSD
Razer,AMD Ryzen 7,32,Integrated,15.6,1920x1080,8.1,3.03,Windows,2134.27,512,SSD
Microsoft,Intel i5,32,Integrated,13.3,1366x768,6.7,2.08,Windows,796.47,512,SSD
Razer,AMD Ryzen 7,4,AMD Radeon RX 6800,13.3,1366x768,9.4,3.23,FreeDOS,1117.08,1000,HDD
Acer,Intel i5,16,Integrated,17.3,2560x1440,5.4,2.98,FreeDOS,1099.0,256,SSD
Microsoft,Intel i7,4,Nvidia GTX 1650,14.0,3840x2160,7.5,1.66,macOS,1900.58,2000,SSD
Dell,Intel i9,32,Nvidia RTX 3080,14.0,1366x768,7.2,2.68,Linux,2317.73,2000,SSD
Dell,AMD Ryzen 9,16,AMD Radeon RX 6600,17.3,1920x1080,5.5,2.16,macOS,2333.54,1000,SSD
MSI,AMD Ryzen 7,64,AMD Radeon RX 6800,16.0,1366x768,6.2,2.44,Linux,3436.41,1000,SSD
Razer,Intel i7,16,Nvidia RTX 2060,13.3,2560x1440,9.7,2.61,Linux,2553.23,256,SSD
Apple,Intel i7,4,Nvidia GTX 1650,17.3,1366x768,11.7,2.65,macOS,1440.14,256,SSD
Acer,AMD Ryzen 9,16,Nvidia RTX 2060,15.6,1366x768,8.3,1.68,macOS,1950.32,1000,SSD
Asus,Intel i9,64,Nvidia RTX 2060,13.3,1920x1080,7.8,1.88,FreeDOS,3822.13,512,SSD
HP,AMD Ryzen 7,64,AMD Radeon RX 6800,13.3,1366x768,4.7,2.13,Linux,2447.38,512,SSD
Samsung,AMD Ryzen 7,64,Nvidia RTX 2060,16.0,2560x1440,11.6,1.21,Windows,3348.49,1000,HDD
Acer,AMD Ryzen 9,64,Nvidia RTX 2060,17.3,3840x2160,11.3,1.24,FreeDOS,7161.67,2000,SSD
Microsoft,AMD Ryzen 7,16,AMD Radeon RX 6600,17.3,1366x768,6.6,3.29,FreeDOS,1331.26,512,SSD
MSI,AMD Ryzen 5,16,Nvidia RTX 3080,16.0,2560x1440,11.5,2.78,Linux,1897.38,1000,HDD
MSI,AMD Ryzen 3,16,Nvidia GTX 1650,16.0,2560x1440,11.5,2.81,Windows,1845.36,2000,SSD
Acer,AMD Ryzen 9,32,AMD Radeon RX 6800,14.0,2560x1440,7.1,2.89,macOS,3433.39,256,SSD
Apple,AMD Ryzen 7,16,Nvidia RTX 3060,16.0,2560x1440,11.7,1.73,FreeDOS,3160.22,256,SSD
Lenovo,AMD Ryzen 7,16,Nvidia GTX 1650,13.3,1920x1080,10.5,3.4,macOS,1369.41,1000,SSD
Acer,Intel i3,8,Integrated,15.6,1366x768,8.7,2.72,Windows,479.2,256,SSD
Microsoft,AMD Ryzen 5,16,AMD Radeon RX 6600,15.6,1366x768,11.1,1.67,FreeDOS,1026.18,2000,SSD
HP,AMD Ryzen 7,64,Nvidia RTX 3060,14.0,3840x2160,8.2,2.14,Windows,4832.42,512,SSD
MSI,Intel i9,32,AMD Radeon RX 6600,13.3,1920x1080,4.5,2.0,macOS,3485.43,256,SSD
Apple,Intel i9,4,Nvidia RTX 2060,15.6,3840x2160,9.7,1.24,FreeDOS,3948.86,512,SSD
Samsung,Intel i3,4,Nvidia RTX 3060,14.0,1366x768,6.7,1.61,FreeDOS,654.83,512,SSD
Razer,Intel i5,64,Nvidia RTX 2060,15.6,3840x2160,6.6,1.88,FreeDOS,6134.48,1000,SSD
Lenovo,AMD Ryzen 9,4,AMD Radeon RX 6600,17.3,1920x1080,6.8,2.98,Linux,1671.38,2000,SSD
Acer,Intel i9,64,AMD Radeon RX 6800,15.6,1920x1080,5.3,1.42,FreeDOS,4353.3,1000,SSD
Samsung,Intel i3,8,Nvidia RTX 3080,16.0,1920x1080,11.6,2.35,Linux,981.15,512,SSD
Dell,Intel i5,16,Nvidia GTX 1650,15.6,3840x2160,11.7,2.83,Linux,2327.88,1000,SSD
HP,AMD Ryzen 5,4,Nvidia GTX 1650,16.0,1366x768,6.4,1.27,macOS,874.92,512,SSD
Dell,Intel i7,8,Nvidia GTX 1650,16.0,3840x2160,10.0,2.84,Linux,2275.02,1000,SSD
Lenovo,Intel i9,64,Integrated,14.0,1366x768,5.6,3.3,Linux,2209.43,256,SSD
Microsoft,Intel i5,16,Nvidia GTX 1650,15.6,3840x2160,7.2,1.59,macOS,2153.17,2000,SSD
Apple,AMD Ryzen 7,4,Nvidia RTX 2060,15.6,1920x1080,6.5,2.58,FreeDOS,1847.0,512,SSD
Asus,Intel i7,64,AMD Radeon RX 6600,13.3,1366x768,9.2,1.46,FreeDOS,2569.35,512,SSD
Apple,AMD Ryzen 5,8,Integrated,13.3,2560x1440,6.6,2.25,FreeDOS,1276.75,256,SSD
Acer,Intel i9,8,Nvidia RTX 3080,16.0,2560x1440,8.4,2.77,FreeDOS,2047.98,1000,HDD
Lenovo,AMD Ryzen 5,32,Nvidia RTX 3060,17.3,3840x2160,4.5,1.93,FreeDOS,2857.9,2000,SSD
Samsung,AMD Ryzen 3,16,Integrated,13.3,1920x1080,8.7,1.86,macOS,637.28,2000,SSD
Samsung,AMD Ryzen 5,8,Nvidia RTX 3060,13.3,3840x2160,10.6,1.31,Linux,1698.67,2000,SSD
Microsoft,Intel i3,16,Nvidia RTX 2060,17.3,1366x768,8.7,1.63,FreeDOS,793.68,2000,SSD
Dell,Intel i3,64,Nvidia GTX 1650,16.0,3840x2160,4.5,1.57,Windows,3695.61,256,SSD
Acer,AMD Ryzen 9,32,AMD Radeon RX 6800,17.3,1366x768,4.1,3.43,Linux,2535.37,256,SSD
Acer,Intel i7,16,Nvidia GTX 1650,16.0,1920x1080,5.1,2.43,macOS,1659.05,2000,SSD
MSI,AMD Ryzen 7,8,Nvidia RTX 2060,16.0,1366x768,4.6,1.38,FreeDOS,1515.3,1000,SSD
HP,AMD Ryzen 5,16,Nvidia RTX 2060,15.6,1366x768,10.1,2.11,Windows,1218.4,256,SSD
Samsung,Intel i5,8,Nvidia GTX 1650,15.6,1920x1080,6.3,2.24,FreeDOS,1117.76,256,SSD
Acer,Intel i7,32,AMD Radeon RX 6800,16.0,1920x1080,11.6,2.18,FreeDOS,1877.48,1000,HDD
Apple,AMD Ryzen 5,64,Nvidia GTX 1650,17.3,2560x1440,4.6,1.96,Linux,4844.81,2000,SSD
MSI,AMD Ryzen 3,4,Nvidia RTX 3060,16.0,1366x768,5.4,3.36,macOS,806.31,256,SSD
Acer,AMD Ryzen 7,8,Nvidia RTX 3060,14.0,2560x1440,10.2,2.39,Linux,1573.75,2000,SSD
Apple,Intel i3,4,Nvidia RTX 3060,14.0,1366x768,9.7,2.36,Windows,932.91,2000,SSD
Dell,Intel i9,4,Nvidia RTX 2060,14.0,2560x1440,10.4,1.51,macOS,1848.8,2000,SSD
HP,Intel i5,16,AMD Radeon RX 6600,17.3,2560x1440,4.5,3.49,macOS,1665.79,1000,SSD
Apple,Intel i5,8,Nvidia RTX 3080,14.0,3840x2160,4.3,1.82,FreeDOS,2618.23,2000,SSD
Apple,AMD Ryzen 9,4,Nvidia RTX 2060,14.0,3840x2160,9.8,1.56,macOS,3576.0,512,SSD
Lenovo,AMD Ryzen 5,32,Nvidia RTX 3080,16.0,1920x1080,9.0,2.19,macOS,1688.29,512,SSD
Asus,AMD Ryzen 9,64,Nvidia RTX 3080,15.6,3840x2160,6.1,2.89,macOS,7310.58,1000,SSD
Lenovo,AMD Ryzen 3,64,Nvidia RTX 2060,15.6,3840x2160,11.5,3.4,macOS,3682.34,2000,SSD
Microsoft,AMD Ryzen 3,4,Integrated,13.3,2560x1440,5.6,2.68,FreeDOS,525.01,2000,SSD
Samsung,Intel i5,16,Nvidia RTX 3080,17.3,3840x2160,5.0,1.42,FreeDOS,2067.2,1000,SSD
Razer,AMD Ryzen 9,16,AMD Radeon RX 6800,15.6,3840x2160,4.9,2.77,macOS,4983.3,1000,SSD
MSI,AMD Ryzen 5,4,Nvidia RTX 2060,14.0,3840x2160,4.1,2.45,macOS,2009.82,2000,SSD
Microsoft,Intel i5,4,Nvidia GTX 1650,16.0,2560x1440,6.1,2.23,Windows,1228.98,2000,SSD
Microsoft,AMD Ryzen 3,8,Integrated,15.6,2560x1440,6.1,1.62,Windows,915.75,1000,SSD
Acer,AMD Ryzen 5,8,Nvidia GTX 1650,14.0,1366x768,8.6,2.05,macOS,732.5,2000,SSD
Apple,Intel i9,32,Nvidia RTX 3060,14.0,2560x1440,11.2,3.43,FreeDOS,4046.75,1000,HDD
Acer,Intel i3,32,Nvidia GTX 1650,16.0,3840x2160,6.8,2.27,macOS,2292.03,1000,SSD
Microsoft,AMD Ryzen 3,4,Integrated,15.6,1366x768,7.2,2.03,FreeDOS,429.99,2000,SSD
Razer,AMD Ryzen 3,4,Nvidia RTX 3060,13.3,1366x768,5.4,2.12,Linux,849.61,1000,HDD
Apple,Intel i7,32,Nvidia RTX 2060,13.3,2560x1440,8.9,3.19,Linux,3681.24,2000,SSD
Asus,Intel i9,8,Nvidia RTX 2060,13.3,1920x1080,5.6,2.6,Linux,1681.23,256,SSD
HP,Intel i9,32,AMD Radeon RX 6800,15.6,3840x2160,5.3,1.87,FreeDOS,4736.52,1000,SSD
Razer,AMD Ryzen 7,4,Nvidia RTX 3080,17.3,3840x2160,8.8,2.12,FreeDOS,2810.24,256,SSD
HP,AMD Ryzen 5,64,Nvidia GTX 1650,15.6,2560x1440,8.6,1.2,FreeDOS,3265.09,2000,SSD
Samsung,Intel i5,16,AMD Radeon RX 6600,17.3,1920x1080,11.9,2.83,macOS,1469.04,2000,SSD
MSI,AMD Ryzen 3,32,Nvidia GTX 1650,17.3,2560x1440,4.0,2.99,Windows,2493.27,1000,SSD
MSI,Intel i5,64,AMD Radeon RX 6600,16.0,3840x2160,12.0,2.69,macOS,5462.26,256,SSD
Samsung,Intel i7,8,Nvidia RTX 3060,17.3,1920x1080,7.7,2.13,macOS,1323.79,512,SSD
Acer,Intel i7,4,AMD Radeon RX 6600,16.0,2560x1440,4.1,1.41,FreeDOS,1602.19,256,SSD
Microsoft,Intel i7,16,Integrated,13.3,1920x1080,4.6,1.46,macOS,921.27,1000,SSD
Lenovo,Intel i5,8,Integrated,15.6,3840x2160,8.7,1.75,FreeDOS,1122.13,2000,SSD
Apple,AMD Ryzen 5,4,Nvidia RTX 3060,16.0,1366x768,7.2,1.49,Linux,1272.79,512,SSD
Razer,AMD Ryzen 7,8,Nvidia GTX 1650,15.6,1920x1080,7.9,3.04,FreeDOS,2018.83,256,SSD
Acer,AMD Ryzen 9,8,Integrated,17.3,1366x768,5.1,1.83,Linux,987.72,256,SSD
Razer,AMD Ryzen 3,64,Nvidia RTX 3060,17.3,1920x1080,8.8,2.34,macOS,3190.39,2000,SSD
Microsoft,AMD Ryzen 7,64,AMD Radeon RX 6600,15.6,3840x2160,11.9,2.32,FreeDOS,5365.94,256,SSD
Microsoft,AMD Ryzen 5,32,AMD Radeon RX 6600,17.3,3840x2160,6.7,1.68,Windows,2942.98,256,SSD
Razer,Intel i9,16,AMD Radeon RX 6600,17.3,3840x2160,5.7,2.82,Linux,5141.17,2000,SSD
Asus,AMD Ryzen 9,16,Nvidia RTX 2060,14.0,2560x1440,8.6,1.45,Windows,2360.61,2000,SSD
Acer,Intel i3,8,Nvidia RTX 3080,14.0,1366x768,11.1,1.47,FreeDOS,478.99,1000,HDD
Dell,AMD Ryzen 3,16,AMD Radeon RX 6800,16.0,1920x1080,10.3,2.51,Windows,1019.03,256,SSD
Razer,AMD Ryzen 9,32,AMD Radeon RX 6800,17.3,2560x1440,6.6,1.61,macOS,5174.02,512,SSD
Samsung,AMD Ryzen 9,8,Integrated,17.3,1366x768,8.0,3.05,Linux,934.87,1000,HDD
Acer,Intel i5,32,AMD Radeon RX 6600,14.0,1366x768,8.9,2.56,Windows,1241.76,1000,SSD
Apple,Intel i7,32,Nvidia RTX 3080,15.6,3840x2160,6.0,1.77,Linux,5488.81,2000,SSD
Microsoft,AMD Ryzen 3,16,Nvidia RTX 2060,15.6,2560x1440,10.2,1.78,Linux,1269.27,512,SSD
Apple,AMD Ryzen 3,8,AMD Radeon RX 6600,17.3,1920x1080,6.9,3.12,Windows,1337.38,512,SSD
MSI,AMD Ryzen 3,8,Nvidia RTX 3060,13.3,1920x1080,5.5,3.13,FreeDOS,1241.11,2000,SSD
Dell,Intel i9,32,Nvidia RTX 3080,13.3,1366x768,7.6,1.93,Windows,2249.68,1000,SSD
HP,AMD Ryzen 9,16,Nvidia RTX 3080,15.6,2560x1440,11.9,2.22,FreeDOS,2397.99,1000,HDD
Microsoft,Intel i5,64,Nvidia GTX 1650,15.6,1920x1080,6.5,3.23,FreeDOS,2742.85,1000,SSD
Dell,Intel i7,64,Integrated,13.3,1920x1080,7.9,3.08,macOS,2025.96,256,SSD
Lenovo,Intel i7,32,AMD Radeon RX 6600,16.0,1366x768,11.2,2.44,Linux,1778.37,512,SSD
Dell,Intel i9,64,Nvidia RTX 3080,13.3,1366x768,4.8,1.87,macOS,3438.18,1000,SSD
MSI,Intel i5,4,Integrated,15.6,3840x2160,4.1,1.62,FreeDOS,1452.84,512,SSD
HP,Intel i9,32,Nvidia RTX 3060,17.3,3840x2160,5.0,3.18,macOS,4901.86,256,SSD
